trial_id,timestamp,model,game,game_name,motivation,prompt_variant,nash_action,nash_type,nash_note,parsed_action,is_valid,is_nash,tokens_used,api_error
cd1fed68,2026-06-28T04:30:42.045525,protected.o4-mini,prisoners_dilemma,Prisoner's Dilemma,real,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,161,
2f93157c,2026-06-28T04:30:44.324627,protected.o4-mini,prisoners_dilemma,Prisoner's Dilemma,real,2,B,pure,Defect (B) — strictly dominant strategy,B,True,True,161,
7e05d30c,2026-06-28T04:30:47.099307,protected.o4-mini,prisoners_dilemma,Prisoner's Dilemma,real,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,164,
bdd7fe9a,2026-06-28T04:30:49.157854,protected.o4-mini,prisoners_dilemma,Prisoner's Dilemma,real,1,B,pure,Defect (B) — strictly dominant strategy,B,True,True,153,
060c5422,2026-06-28T04:30:51.260967,protected.o4-mini,prisoners_dilemma,Prisoner's Dilemma,real,4,B,pure,Defect (B) — strictly dominant strategy,B,True,True,144,
e5523db9,2026-06-28T04:30:53.363502,protected.o4-mini,prisoners_dilemma,Prisoner's Dilemma,real,0,B,pure,Defect (B) — strictly dominant strategy,B,True,True,164,
fe9e16ba,2026-06-28T04:30:58.178521,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,399,
b19a0fb9,2026-06-28T04:31:04.808462,protected.o4-mini,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,557,
a93544c3,2026-06-28T04:31:08.493409,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,275,
658d30c4,2026-06-28T04:31:10.631363,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
b54d8f7a,2026-06-28T04:31:15.947210,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,470,
349b8ce9,2026-06-28T04:31:18.170984,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
f6a8a3fd,2026-06-28T04:31:20.451633,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
f0ad7371,2026-06-28T04:31:25.590902,protected.o4-mini,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,403,
198e436d,2026-06-28T04:31:27.619085,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
1853eb5d,2026-06-28T04:31:29.747241,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
34f9383e,2026-06-28T04:31:31.904411,protected.o4-mini,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
36a1411a,2026-06-28T04:31:34.014472,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
3040ec0a,2026-06-28T04:31:36.105697,protected.o4-mini,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,154,
cc981cb0,2026-06-28T04:31:38.419405,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
0168d449,2026-06-28T04:31:41.210029,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
2c2155b0,2026-06-28T04:31:43.251324,protected.o4-mini,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
571fb6f1,2026-06-28T04:31:45.398265,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
9b3196d9,2026-06-28T04:31:47.586666,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
66c3f2c4,2026-06-28T04:31:49.998627,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
f194c508,2026-06-28T04:31:52.133444,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
302ca6a7,2026-06-28T04:31:54.093040,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
69428042,2026-06-28T04:31:56.685148,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
85d6f9f1,2026-06-28T04:31:59.364373,protected.o4-mini,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,154,
53bb9c21,2026-06-28T04:32:01.594048,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
feb11b11,2026-06-28T04:32:03.690682,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
e41afe38,2026-06-28T04:32:05.710487,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
2e3d5bec,2026-06-28T04:32:07.799350,protected.o4-mini,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
f27d5cfa,2026-06-28T04:32:09.907279,protected.o4-mini,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
54cd24ee,2026-06-28T04:32:12.137362,protected.o4-mini,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
c60ba88e,2026-06-28T04:32:14.226301,protected.o4-mini,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
1fa94b76,2026-06-28T04:32:18.577868,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,376,
0b1ceb37,2026-06-28T04:32:23.587973,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,472,
61632641,2026-06-28T04:32:28.993367,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,474,
995fc54d,2026-06-28T04:32:33.226527,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,342,
a60b7970,2026-06-28T04:32:35.721575,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,166,
e3036b81,2026-06-28T04:32:37.658977,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,166,
d92e1f64,2026-06-28T04:32:39.519475,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,132,
47b73355,2026-06-28T04:32:41.456445,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,166,
8e68d757,2026-06-28T04:32:43.401986,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,132,
6578b87a,2026-06-28T04:32:45.410372,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,133,
1c8a9e99,2026-06-28T04:32:47.333862,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
dcb72fff,2026-06-28T04:32:49.235413,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,132,
ccda0359,2026-06-28T04:32:51.237327,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,133,
be3c55fb,2026-06-28T04:32:53.175805,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,133,
c3384940,2026-06-28T04:32:55.054746,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
3f16604e,2026-06-28T04:32:56.969404,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,132,
bfd41359,2026-06-28T04:32:58.882428,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
04472a66,2026-06-28T04:33:00.767703,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,166,
6876ad37,2026-06-28T04:33:05.073125,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,346,
3fc682de,2026-06-28T04:33:07.000586,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,166,
d038205b,2026-06-28T04:33:08.901847,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
d319f7a5,2026-06-28T04:33:10.835576,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,132,
0ecfd21a,2026-06-28T04:33:12.742082,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,166,
239b195d,2026-06-28T04:33:14.671508,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
d90c1721,2026-06-28T04:33:16.623619,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
53c33ed7,2026-06-28T04:33:18.631038,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
5659b275,2026-06-28T04:33:20.995242,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,133,
ee00c14b,2026-06-28T04:33:22.970053,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,132,
c4ff219f,2026-06-28T04:33:24.954959,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
f13dd34b,2026-06-28T04:33:26.876468,protected.o4-mini,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,True,True,136,
200b1a58,2026-06-28T04:33:31.459027,protected.o4-mini,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,385,
a898d2c3,2026-06-28T04:33:33.394776,protected.o4-mini,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
be347c22,2026-06-28T04:33:37.515502,protected.o4-mini,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,351,
fc3fbe03,2026-06-28T04:33:39.400238,protected.o4-mini,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
19ba734e,2026-06-28T04:33:41.305752,protected.o4-mini,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
a36401a0,2026-06-28T04:33:45.425065,protected.o4-mini,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,262,
088f10dc,2026-06-28T04:33:50.387430,protected.o4-mini,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,461,
44829264,2026-06-28T04:33:54.846131,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,338,
d3c51534,2026-06-28T04:33:56.769508,protected.o4-mini,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
a3cf4248,2026-06-28T04:33:58.661126,protected.o4-mini,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
cbf17eeb,2026-06-28T04:34:00.590780,protected.o4-mini,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
8aec82ec,2026-06-28T04:34:02.515695,protected.o4-mini,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
b7fa0b7d,2026-06-28T04:34:04.434488,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
18856e82,2026-06-28T04:34:06.336979,protected.o4-mini,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
6c0ef5fc,2026-06-28T04:34:08.343910,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
63a6ac28,2026-06-28T04:34:10.289333,protected.o4-mini,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
4cdd8b9f,2026-06-28T04:34:12.224113,protected.o4-mini,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
18657b6b,2026-06-28T04:34:14.219724,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
c3a45706,2026-06-28T04:34:16.175939,protected.o4-mini,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
64413930,2026-06-28T04:34:18.095861,protected.o4-mini,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
abe41b3c,2026-06-28T04:34:20.710522,protected.o4-mini,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
b8ec15ed,2026-06-28T04:34:22.734630,protected.o4-mini,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
0c829bf6,2026-06-28T04:34:24.703606,protected.o4-mini,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
058e9b6c,2026-06-28T04:34:26.607807,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
b9a4d2b1,2026-06-28T04:34:28.535284,protected.o4-mini,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
5ef66234,2026-06-28T04:34:30.398170,protected.o4-mini,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
7c2272c0,2026-06-28T04:34:32.816635,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
cea60482,2026-06-28T04:34:34.770625,protected.o4-mini,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
ba6191fa,2026-06-28T04:34:36.685649,protected.o4-mini,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
8fa32109,2026-06-28T04:34:38.569072,protected.o4-mini,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
aa65b4b6,2026-06-28T04:34:44.644604,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,738,
d27a80e8,2026-06-28T04:34:49.661195,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,432,
779abcb9,2026-06-28T04:34:56.317464,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,745,
80cb84a9,2026-06-28T04:34:58.273527,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
c415d7fd,2026-06-28T04:35:02.045825,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,287,
01e36df2,2026-06-28T04:35:06.307142,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,377,
ed743683,2026-06-28T04:35:08.238672,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,158,
bbd7b65a,2026-06-28T04:35:10.218151,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,151,
ff27569d,2026-06-28T04:35:12.302104,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
5c61e6c2,2026-06-28T04:35:14.379640,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,151,
2654b89e,2026-06-28T04:35:16.554436,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
f237786a,2026-06-28T04:35:19.188090,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
0886f110,2026-06-28T04:35:21.738063,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,158,
15393153,2026-06-28T04:35:23.656917,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,158,
883ce20a,2026-06-28T04:35:25.583611,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,158,
207a759f,2026-06-28T04:35:27.528308,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
ca49ba76,2026-06-28T04:35:29.511220,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
e7df76ff,2026-06-28T04:35:31.486615,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
9a54c8d6,2026-06-28T04:35:33.438393,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,151,
a14e297f,2026-06-28T04:35:35.585800,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,151,
af9ae7a5,2026-06-28T04:35:37.652685,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,151,
c9cfe0ea,2026-06-28T04:35:39.648983,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
ed2a4723,2026-06-28T04:35:41.787244,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
b3705f27,2026-06-28T04:35:43.921265,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",B,True,True,158,
8a306790,2026-06-28T04:35:46.061857,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
17b62338,2026-06-28T04:35:47.988909,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,167,
049e2272,2026-06-28T04:35:50.148064,protected.o4-mini,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
