trial_id,timestamp,model,game,game_name,motivation,prompt_variant,nash_action,nash_type,nash_note,parsed_action,is_valid,is_nash,tokens_used,api_error
9e1ad52c,2026-06-28T05:42:30.574252,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,131,
3fa38447,2026-06-28T05:42:32.591669,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
2dbb4be7,2026-06-28T05:42:35.235431,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
d673b99a,2026-06-28T05:42:37.342414,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,125,
147be41b,2026-06-28T05:42:39.650312,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,128,
edc2f598,2026-06-28T05:42:41.619907,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,129,
262c889a,2026-06-28T05:42:43.624451,protected.gemini-2.5-flash-lite,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,True,True,154,
69cd2668,2026-06-28T05:42:46.049980,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,127,
2bf83c1f,2026-06-28T05:42:47.986503,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,133,
9632b34b,2026-06-28T05:42:50.259431,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,128,
d91723e9,2026-06-28T05:42:52.649320,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,121,
41b0fb68,2026-06-28T05:42:54.552747,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,132,
29172b7d,2026-06-28T05:42:56.709817,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,125,
e4f1f0f0,2026-06-28T05:42:58.683993,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
30ba55a4,2026-06-28T05:43:01.058218,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,161,
541925c7,2026-06-28T05:43:03.048409,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
17c2c16f,2026-06-28T05:43:05.016336,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
4ead67b3,2026-06-28T05:43:07.526564,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,132,
e6bffac7,2026-06-28T05:43:09.421604,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
51cbb3cd,2026-06-28T05:43:11.329953,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,132,
7a1b1466,2026-06-28T05:43:13.256955,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
1b2f8cfc,2026-06-28T05:43:15.202783,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
5df8c86b,2026-06-28T05:43:17.266725,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,132,
774d2027,2026-06-28T05:43:19.205289,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
71b1607e,2026-06-28T05:43:21.145769,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,132,
bc277091,2026-06-28T05:43:23.135431,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
70ec2f0f,2026-06-28T05:43:25.621569,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,133,
ded8ea8e,2026-06-28T05:43:27.579074,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
05b2a470,2026-06-28T05:43:29.594293,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
428a332f,2026-06-28T05:43:31.568640,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
95c873e7,2026-06-28T05:43:33.514652,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,133,
0aee1762,2026-06-28T05:43:35.439611,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,136,
dc1315bf,2026-06-28T05:43:37.527968,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
87aa0f06,2026-06-28T05:43:39.516295,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
8bac7908,2026-06-28T05:43:41.490906,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,C,True,True,132,
0500b3a4,2026-06-28T05:43:43.433398,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
7f530555,2026-06-28T05:43:45.406198,protected.gemini-2.5-flash-lite,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,A,True,True,173,
79135990,2026-06-28T05:43:47.650498,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
4712162c,2026-06-28T05:43:50.137110,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,103,
e4b1801a,2026-06-28T05:43:52.172471,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
d350be40,2026-06-28T05:43:54.214569,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
eff4b8cd,2026-06-28T05:43:56.160108,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
007bd987,2026-06-28T05:43:58.285838,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
3a62e474,2026-06-28T05:44:01.185560,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
682b9c4f,2026-06-28T05:44:03.639549,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,108,
824f4ee3,2026-06-28T05:44:05.554713,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
0186d091,2026-06-28T05:44:07.501015,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
b856972d,2026-06-28T05:44:09.840610,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,121,
850b7d43,2026-06-28T05:44:11.754928,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
73a98109,2026-06-28T05:44:13.701169,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
77e43586,2026-06-28T05:44:15.649606,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
55b07fc6,2026-06-28T05:44:17.594296,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
e4fc5a76,2026-06-28T05:44:19.572424,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
2b8095c7,2026-06-28T05:44:22.189901,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
901ed4ab,2026-06-28T05:44:24.156347,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,141,
0b0c2feb,2026-06-28T05:44:26.055272,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
5af5dce8,2026-06-28T05:44:28.133735,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
bdff7cc6,2026-06-28T05:44:30.193587,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
2eb89348,2026-06-28T05:44:32.119584,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
a18c1f8d,2026-06-28T05:44:34.083096,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
66ac0a98,2026-06-28T05:44:36.593952,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
8aac506a,2026-06-28T05:44:39.300412,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,123,
2d0bb49b,2026-06-28T05:44:41.327958,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
b0b7ae36,2026-06-28T05:44:43.384100,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
d1d56943,2026-06-28T05:44:45.469994,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,110,
e5605ae1,2026-06-28T05:44:47.573753,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,128,
96455ef5,2026-06-28T05:44:49.786475,protected.gemini-2.5-flash-lite,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,True,True,116,
66f94746,2026-06-28T05:44:52.218529,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,137,
da7ac56a,2026-06-28T05:44:54.697587,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,163,
ae546c97,2026-06-28T05:44:56.663144,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
8078e5a1,2026-06-28T05:44:58.716017,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
7ada6064,2026-06-28T05:45:01.193486,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,128,
963910a2,2026-06-28T05:45:03.383222,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
904d038f,2026-06-28T05:45:05.421804,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
25a9f6b7,2026-06-28T05:45:07.537421,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,167,
83311d32,2026-06-28T05:45:10.042636,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,153,
29539ba0,2026-06-28T05:45:12.149444,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,158,
66bb5795,2026-06-28T05:45:14.080544,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
f21b2dab,2026-06-28T05:45:16.232156,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,167,
9a97f78a,2026-06-28T05:45:18.199634,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
4473e38a,2026-06-28T05:45:20.825997,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
41272e55,2026-06-28T05:45:22.898538,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,144,
6f974e7c,2026-06-28T05:45:24.927858,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,141,
70c324df,2026-06-28T05:45:26.830797,protected.gemini-2.5-flash-lite,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,True,True,158,
