trial_id,timestamp,model,game,game_name,motivation,prompt_variant,nash_action,nash_type,nash_note,parsed_action,is_valid,is_nash,tokens_used,api_error
6a574981,2026-06-28T03:09:52.330024,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,266,
4b81c479,2026-06-28T03:09:54.346505,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
1cbf6580,2026-06-28T03:10:01.241181,protected.gpt-5.5,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,B,TRUE,TRUE,306,
720f0614,2026-06-28T03:10:03.213341,protected.gpt-5.5,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,B,TRUE,TRUE,129,
7.15E+10,2026-06-28T03:10:05.129602,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
d83d3602,2026-06-28T03:10:10.611737,protected.gpt-5.5,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,232,
391143a9,2026-06-28T03:10:13.846176,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
c99d9e93,2026-06-28T03:10:15.720544,protected.gpt-5.5,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,125,
05eb9593,2026-06-28T03:10:17.650069,protected.gpt-5.5,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,125,
8fa8df99,2026-06-28T03:10:20.991438,protected.gpt-5.5,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,125,
f32f024a,2026-06-28T03:10:26.274743,protected.gpt-5.5,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,203,
90b44261,2026-06-28T03:10:28.260812,protected.gpt-5.5,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,125,
bb951416,2026-06-28T03:10:30.171931,protected.gpt-5.5,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,B,TRUE,TRUE,129,
4458d508,2026-06-28T03:10:32.096415,protected.gpt-5.5,matching_pennies,Matching Pennies,real,0,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,125,
3219c9b5,2026-06-28T03:10:34.075196,protected.gpt-5.5,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,128,
9953bc0c,2026-06-28T03:10:36.012955,protected.gpt-5.5,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,B,TRUE,TRUE,129,
b8657112,2026-06-28T03:10:38.553363,protected.gpt-5.5,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,128,
42284204,2026-06-28T03:10:40.484238,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
de3eae2e,2026-06-28T03:10:45.076486,protected.gpt-5.5,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,235,
6718ca50,2026-06-28T03:10:47.083416,protected.gpt-5.5,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,131,
f56da2ff,2026-06-28T03:10:49.041711,protected.gpt-5.5,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,131,
61690a2a,2026-06-28T03:10:50.922933,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
e88391c3,2026-06-28T03:10:52.845200,protected.gpt-5.5,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,128,
ca293380,2026-06-28T03:10:54.773810,protected.gpt-5.5,matching_pennies,Matching Pennies,real,1,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,128,
070ce188,2026-06-28T03:10:56.708314,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
ddb3c419,2026-06-28T03:10:58.679270,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
b0af0ad0,2026-06-28T03:11:00.643492,protected.gpt-5.5,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,131,
842f4e56,2026-06-28T03:11:02.615132,protected.gpt-5.5,matching_pennies,Matching Pennies,real,3,"A,B",mixed,Mixed NE: play each with probability 0.5,B,TRUE,TRUE,129,
e3497b34,2026-06-28T03:11:04.571604,protected.gpt-5.5,matching_pennies,Matching Pennies,real,4,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,131,
98ed40ef,2026-06-28T03:11:06.651715,protected.gpt-5.5,matching_pennies,Matching Pennies,real,2,"A,B",mixed,Mixed NE: play each with probability 0.5,A,TRUE,TRUE,154,
ff94e63d,2026-06-28T03:11:14.159094,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,267,
7a82a5c9,2026-06-28T03:11:19.796897,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,277,
1378989e,2026-06-28T03:11:21.703608,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
4198b078,2026-06-28T03:11:28.143849,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,295,
cf1a1afd,2026-06-28T03:11:30.107696,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
1ff5c2ee,2026-06-28T03:11:35.566423,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,269,
9570fb65,2026-06-28T03:11:40.764630,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,224,
5913eb7b,2026-06-28T03:11:42.679467,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
9dad9b46,2026-06-28T03:11:44.685499,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
c9fd739e,2026-06-28T03:11:46.548300,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
b6fd6dc7,2026-06-28T03:11:48.599779,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
2000dce9,2026-06-28T03:11:50.576618,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
0a192046,2026-06-28T03:11:52.557645,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
6f00b82f,2026-06-28T03:11:54.630478,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
c5372f37,2026-06-28T03:11:56.549069,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
265e5678,2026-06-28T03:11:58.481125,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,132,
475e28b8,2026-06-28T03:12:00.491055,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
cdab5ccf,2026-06-28T03:12:02.483291,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
9e0cc0ac,2026-06-28T03:12:04.469055,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
0bb692c4,2026-06-28T03:12:06.562857,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,132,
46fe9432,2026-06-28T03:12:08.771819,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,4,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,166,
5c89f822,2026-06-28T03:12:11.486223,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
2075d792,2026-06-28T03:12:13.557047,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,132,
ee55ecb2,2026-06-28T03:12:15.660056,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,2,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
5cefae95,2026-06-28T03:12:17.774331,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
1fa06544,2026-06-28T03:12:19.921279,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,133,
ff4bd22f,2026-06-28T03:12:22.120540,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,1,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,136,
dcac8de1,2026-06-28T03:12:24.242111,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,132,
448d99c9,2026-06-28T03:12:26.323554,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,0,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,132,
b382d33f,2026-06-28T03:12:28.983086,protected.gpt-5.5,rock_paper_scissors,Rock Paper Scissors,real,3,"A,B,C",mixed,Mixed NE: play each with probability 1/3,B,TRUE,TRUE,133,
61cd1d26,2026-06-28T03:12:32.769988,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,177,
2d3cc72a,2026-06-28T03:12:36.306665,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,150,
0f2f83bb,2026-06-28T03:12:39.941119,protected.gpt-5.5,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,190,
b0330aa8,2026-06-28T03:12:44.974661,protected.gpt-5.5,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,171,
8fcca505,2026-06-28T03:12:47.094813,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
6eae5ada,2026-06-28T03:12:49.107251,protected.gpt-5.5,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,123,
c0027334,2026-06-28T03:12:51.242964,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
fba2e3b9,2026-06-28T03:12:53.477761,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
f8be4dc9,2026-06-28T03:12:56.856637,protected.gpt-5.5,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,164,
8198fb88,2026-06-28T03:12:59.003723,protected.gpt-5.5,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,116,
49899bbb,2026-06-28T03:13:01.001599,protected.gpt-5.5,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,116,
89fb3287,2026-06-28T03:13:02.928809,protected.gpt-5.5,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,123,
cfd068fa,2026-06-28T03:13:04.845383,protected.gpt-5.5,coordination_game,Coordination Game,real,2,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,116,
991d2429,2026-06-28T03:13:06.883845,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
6fc8db56,2026-06-28T03:13:08.830356,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
d58dd978,2026-06-28T03:13:11.728970,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
7e3a5d35,2026-06-28T03:13:13.670239,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
dda6c8e6,2026-06-28T03:13:16.819362,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
bbfc9f67,2026-06-28T03:13:18.824968,protected.gpt-5.5,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,141,
75bf07db,2026-06-28T03:13:20.757650,protected.gpt-5.5,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,141,
2860d0c4,2026-06-28T03:13:22.719146,protected.gpt-5.5,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,123,
52369224,2026-06-28T03:13:24.614402,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
997cbfbb,2026-06-28T03:13:26.563128,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
80cd7029,2026-06-28T03:13:28.530959,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
d40ffcc2,2026-06-28T03:13:30.485945,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
e2800751,2026-06-28T03:13:32.426537,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
b54de7b3,2026-06-28T03:13:34.345673,protected.gpt-5.5,coordination_game,Coordination Game,real,0,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,123,
c7f13577,2026-06-28T03:13:36.773687,protected.gpt-5.5,coordination_game,Coordination Game,real,1,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,110,
8622865e,2026-06-28T03:13:38.754339,protected.gpt-5.5,coordination_game,Coordination Game,real,4,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,141,
e900a7fd,2026-06-28T03:13:40.691341,protected.gpt-5.5,coordination_game,Coordination Game,real,3,"A,B",multiple,"Two pure NE: (A,A) and (B,B). Tests focal point selection.",A,TRUE,TRUE,128,
093e2a87,2026-06-28T03:13:51.296737,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,506,
d2fdfea9,2026-06-28T03:13:53.252186,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,141,
d4dc8744,2026-06-28T03:14:06.036111,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,672,
9c682726,2026-06-28T03:14:14.317806,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,475,
e25b8b5d,2026-06-28T03:14:16.445850,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,151,
80c7dea0,2026-06-28T03:14:22.087504,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,278,
35e7355a,2026-06-28T03:14:24.259380,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,167,
5851b3ee,2026-06-28T03:14:38.733851,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,1,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,679,
5f749f37,2026-06-28T03:14:40.924430,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,3,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,151,
8473bbc0,2026-06-28T03:14:43.043155,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,141,
f22a5d6d,2026-06-28T03:14:45.207369,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,167,
7ddae45c,2026-06-28T03:14:47.324619,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,167,
62444121,2026-06-28T03:14:49.372276,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,0,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,167,
59f551f7,2026-06-28T03:14:52.025354,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,144,
99643822,2026-06-28T03:14:54.194055,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,144,
32b4d487,2026-06-28T03:14:56.438556,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,4,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,141,
9c3f34bf,2026-06-28T03:14:58.579856,protected.gpt-5.5,battle_of_sexes,Battle of the Sexes,real,2,"A,B",multiple,"Two pure NE: (A,A) preferred by Player 1; (B,B) preferred by Player 2",A,TRUE,TRUE,144,
